ano;uf;cod_ibge;municipio;esp_vida;tx_analf_15m;pop;rdpc
2010;29;2919405;LICÍNIO DE ALMEIDA;71,49;22,9;12305;299,47
2010;29;2919504;LIVRAMENTO DE NOSSA SENHORA;72,6;21,15;42581;309,16
2010;29;2919553;LUÍS EDUARDO MAGALHÃES;74,53;7,27;59574;871,12
2010;29;2919603;MACAJUBA;71,81;27,76;11204;197,25
2010;29;2919702;MACARANI;71,94;27,5;17002;350,25
2010;29;2919801;MACAÚBAS;72,43;26,44;46976;255,36
2010;29;2919900;MACURURÉ;69,9;25,77;8065;240,32
2010;29;2919926;MADRE DE DEUS;72,64;5,26;17273;517,74
2010;29;2919959;MAETINGA;70,07;32,92;7033;268,47
2010;29;2920007;MAIQUINIQUE;66,4;26,79;8780;306,24
2010;29;2920106;MAIRI;69,63;24,09;19300;286,58
2010;29;2920205;MALHADA;69,02;24,31;15851;218,66
2010;29;2920304;MALHADA DE PEDRAS;69,83;26,09;8447;244,02
2010;29;2920403;MANOEL VITORINO;69,48;27,81;14387;226,95
2010;29;2920452;MANSIDÃO;70,12;17,54;12533;182,65
2010;29;2920502;MARACÁS;69,8;24,62;24527;290,11
2010;29;2920601;MARAGOGIPE;72,58;22,75;42528;300,1
2010;29;2920700;MARAÚ;73,08;25,44;18620;437,51
2010;29;2920809;MARCIONÍLIO SOUZA;69,24;30,6;10476;201,52
2010;29;2920908;MASCOTE;69,64;30,47;14468;272,97
2010;29;2921005;MATA DE SÃO JOÃO;74,09;11,56;39934;451,9
2010;29;2921054;MATINA;69,37;31,97;11113;227,07
2010;29;2921104;MEDEIROS NETO;71,61;24,08;21512;392,49
2010;29;2921203;MIGUEL CALMON;69,69;20,42;26400;279,05
2010;29;2921302;MILAGRES;72,32;22,25;10289;313,88
2010;29;2921401;MIRANGABA;66,12;25,45;16252;193,47
2010;29;2921450;MIRANTE;68,33;30,18;10487;208,18
2010;29;2921500;MONTE SANTO;66,96;35,57;52294;197,43
2010;29;2921609;MORPARÁ;68,9;27,64;8250;224,53
2010;29;2921708;MORRO DO CHAPÉU;70,98;22;35091;250,88
2010;29;2921807;MORTUGABA;71,28;26,49;12443;330,3
2010;29;2921906;MUCUGÊ;72,2;19,83;10488;312,35
2010;29;2922003;MUCURI;73,05;18,26;35739;546,41
2010;29;2922052;MULUNGU DO MORRO;70,18;20,41;12193;199,94
2010;29;2922102;MUNDO NOVO;72,43;22,88;24342;346,89
2010;29;2922201;MUNIZ FERREIRA;70,64;22,54;7294;297,78
2010;29;2922250;MUQUÉM DE SÃO FRANCISCO;70,63;25,28;10199;166,67
2010;29;2922300;MURITIBA;72,74;16,84;28869;401,14
2010;29;2922409;MUTUÍPE;70,08;23,48;21372;374,8
2010;29;2922508;NAZARÉ;71,64;18,43;27110;421,82
2010;29;2922607;NILO PEÇANHA;70,72;26,29;12470;218,32
2010;29;2922656;NORDESTINA;69,58;29,46;12343;187,22
2010;29;2922706;NOVA CANAÃ;72,35;31,43;16600;251,9
2010;29;2922730;NOVA FÁTIMA;69,26;23,62;7544;287,32
2010;29;2922755;NOVA IBIÁ;67,86;29,01;6583;378,1
2010;29;2922805;NOVA ITARANA;68,73;30,56;7431;188,86
2010;29;2922854;NOVA REDENÇÃO;68,36;27,15;8021;222,33
2010;29;2922904;NOVA SOURE;67,71;31,39;24012;241,71
2010;29;2923001;NOVA VIÇOSA;71,77;19,02;38416;476,79
2010;29;2923035;NOVO HORIZONTE;70,42;21,94;10553;257,12
2010;29;2923050;NOVO TRIUNFO;71,15;23,28;15040;194,56
2010;29;2923100;OLINDINA;73,6;29,11;24818;222,62
2010;29;2923209;OLIVEIRA DOS BREJINHOS;69,81;22,08;21668;220,72
2010;29;2923308;OURIÇANGAS;71,74;26,9;8298;281,59
2010;29;2923357;OUROLÂNDIA;67,03;27,85;16404;239,93
2010;29;2923407;PALMAS DE MONTE ALTO;71,61;28,42;20722;262,69
2010;29;2923506;PALMEIRAS;71,91;17,81;8285;350,79
2010;29;2923605;PARAMIRIM;71,53;20,02;20838;343,78
2010;29;2923704;PARATINGA;71,46;24,28;29492;201,79
2010;29;2923803;PARIPIRANGA;68,02;28,07;27693;273,23
2010;29;2923902;PAU BRASIL;68,6;28,19;10751;296,08
2010;29;2924009;PAULO AFONSO;72,34;16,69;107558;544,73
2010;29;2924058;PÉ DE SERRA;71,74;24,36;13719;257,45
2010;29;2924108;PEDRÃO;71,5;21,88;6873;221,53
2010;29;2924207;PEDRO ALEXANDRE;71,68;40,96;16621;167,65
2010;29;2924306;PIATÃ;71,16;23,74;17941;234,44
2010;29;2924405;PILÃO ARCADO;69,19;30,09;32809;195,98
2010;29;2924504;PINDAÍ;71,64;23,8;15590;270,15
2010;29;2924603;PINDOBAÇU;70,4;24,68;20042;212,52
2010;29;2924652;PINTADAS;70,92;24,03;10301;281,74
2010;29;2924678;PIRAÍ DO NORTE;70,72;26,18;9696;238,62
2010;29;2924702;PIRIPÁ;71,1;25,41;12667;241,1
2010;29;2924801;PIRITIBA;70,61;21,63;22363;271,4
2010;29;2924900;PLANALTINO;67,45;32,24;8722;282,33
2010;29;2925006;PLANALTO;69,25;29,46;24463;256,26
2010;29;2925105;POÇÕES;72,85;26,93;44566;300,74
2010;29;2925204;POJUCA;74,14;9,32;32980;443,8
2010;29;2925253;PONTO NOVO;70,7;25,44;15698;229,61
2010;29;2925303;PORTO SEGURO;73,05;11,98;125914;527,04
2010;29;2925402;POTIRAGUÁ;70,23;22,35;9778;323,92
2010;29;2925501;PRADO;72,03;19,9;27322;369,96
2010;29;2925600;PRESIDENTE DUTRA;68,77;15,42;13673;280,86
2010;29;2925709;PRESIDENTE JÂNIO QUADROS;71,29;34,02;13619;220,1
2010;29;2925758;PRESIDENTE TANCREDO NEVES;68,63;29,15;23664;270,35
2010;29;2925808;QUEIMADAS;70,84;23,61;24540;245,7
2010;29;2925907;QUIJINGUE;66,36;34,47;26849;228,71
2010;29;2925931;QUIXABEIRA;70,19;30,83;9529;241,1
2010;29;2925956;RAFAEL JAMBEIRO;71,06;29,78;22792;226,94
2010;29;2926004;REMANSO;70,41;27,45;38845;275,22
2010;29;2926103;RETIROLÂNDIA;71,36;19,21;12031;293,01
2010;29;2926202;RIACHÃO DAS NEVES;71,73;30,16;21847;212,09
2010;29;2926301;RIACHÃO DO JACUÍPE;70,29;17,98;33115;311,47
2010;29;2926400;RIACHO DE SANTANA;70,82;27,54;30565;281,05
2010;29;2926509;RIBEIRA DO AMPARO;66,66;35,59;14223;183,12
2010;29;2926608;RIBEIRA DO POMBAL;67,25;26,34;47352;332,86
2010;29;2926657;RIBEIRÃO DO LARGO;70,54;30,96;8571;271,68
2010;29;2926707;RIO DE CONTAS;71,01;20,04;12993;294,83
2010;29;2926806;RIO DO ANTÔNIO;69,38;28,44;14807;252,98
2010;29;2926905;RIO DO PIRES;71;27,34;11912;274,58
2010;29;2927002;RIO REAL;68,74;24,43;37023;274,86
2010;29;2927101;RODELAS;72,41;22,16;7734;271,59
2010;29;2927200;RUY BARBOSA;71,18;22,69;29776;301,42
2010;29;2927309;SALINAS DA MARGARIDA;68,74;12,04;13451;286,45
2010;29;2927408;SALVADOR;75,1;3,97;2650633;973
2010;29;2927507;SANTA BÁRBARA;71,5;22,23;19048;251,87
2010;29;2927606;SANTA BRÍGIDA;67,58;34,08;15012;220,77
2010;29;2927705;SANTA CRUZ CABRÁLIA;72,03;15,81;26057;388,28
2010;29;2927804;SANTA CRUZ DA VITÓRIA;72,17;24,61;6668;282,42
2010;29;2927903;SANTA INÊS;67,25;28,26;10341;280,25
2010;29;2928000;SANTALUZ;70,82;23,37;33797;260,09
2010;29;2928059;SANTA LUZIA;71,07;29,89;13216;267,88
2010;29;2928109;SANTA MARIA DA VITÓRIA;70,49;23,97;40209;318,31
2010;29;2928208;SANTANA;71,58;25,72;24618;304,18
2010;29;2928307;SANTANÓPOLIS;69,76;24,27;8767;263,19
2010;29;2928406;SANTA RITA DE CÁSSIA;70,93;21,04;26180;267,32
2010;29;2928505;SANTA TERESINHA;73,24;25,36;9632;243,04
2010;29;2928604;SANTO AMARO;71,29;12,66;57505;392,75
2010;29;2928703;SANTO ANTÔNIO DE JESUS;73,92;12,35;90326;540,38
2010;29;2928802;SANTO ESTÊVÃO;73,47;21,48;47673;358,13
2010;29;2928901;SÃO DESIDÉRIO;69,52;25,55;27073;302,2
2010;29;2928950;SÃO DOMINGOS;70,39;22,14;9226;335,76
2010;29;2929008;SÃO FÉLIX;71,11;15,01;14077;299,65
2010;29;2929057;SÃO FÉLIX DO CORIBE;72,03;16,83;12965;335,9
2010;29;2929107;SÃO FELIPE;72,21;22,64;20283;268,96
2010;29;2929206;SÃO FRANCISCO DO CONDE;73,71;10,1;32953;433,23
2010;29;2929255;SÃO GABRIEL;67,21;19,56;18292;245,38
2010;29;2929305;SÃO GONÇALO DOS CAMPOS;70,14;15,03;33208;419,27
2010;29;2929354;SÃO JOSÉ DA VITÓRIA;66,16;28,1;5690;250,42
2010;29;2929370;SÃO JOSÉ DO JACUÍPE;68,54;28,56;10166;253,57
2010;29;2929404;SÃO MIGUEL DAS MATAS;71,98;24,61;10365;274,08
2010;29;2929503;SÃO SEBASTIÃO DO PASSÉ;73,69;13,74;42057;411,75
2010;29;2929602;SAPEAÇU;69,07;15,88;16520;338,34
2010;29;2929701;SÁTIRO DIAS;69,17;30,37;18914;208,2
2010;29;2929750;SAUBARA;69,29;14,62;11135;265,17
2010;29;2929800;SAÚDE;66,12;21,74;11825;238,81
2010;29;2929909;SEABRA;70,63;16,1;41525;310,95
2010;29;2930006;SEBASTIÃO LARANJEIRAS;71,61;24,78;10335;276,29
2010;29;2930105;SENHOR DO BONFIM;71,36;16,31;74242;422,89
2010;29;2930154;SERRA DO RAMALHO;71,51;24,77;31527;216,59
2010;29;2930204;SENTO SÉ;71,68;24,54;37265;222,84
2010;29;2930303;SERRA DOURADA;71,48;23,85;18077;228,74
2010;29;2930402;SERRA PRETA;68,93;27,72;15382;232,52
2010;29;2930501;SERRINHA;71,66;17,01;75988;367,73
2010;29;2930600;SERROLÂNDIA;68,23;22,61;12307;261,29
2010;29;2930709;SIMÕES FILHO;73,75;7,9;117306;431,97
2010;29;2930758;SÍTIO DO MATO;71,46;20,89;12050;135,49
2010;29;2930766;SÍTIO DO QUINTO;66,69;37,98;12566;247,62
2010;29;2930774;SOBRADINHO;69,89;18,35;21814;344,74
2010;29;2930808;SOUTO SOARES;69,03;20,74;15844;220,67
2010;29;2930907;TABOCAS DO BREJO VELHO;70,82;29,51;11411;216,5
2010;29;2931004;TANHAÇU;71,29;25,92;20013;268,62
2010;29;2931053;TANQUE NOVO;71,67;27,81;16076;301,39
2010;29;2931103;TANQUINHO;71,1;19,58;8002;273,12
2010;29;2931202;TAPEROÁ;70,22;27,21;18690;270,97
2010;29;2931301;TAPIRAMUTÁ;70,14;23,61;16375;312,39
2010;29;2931350;TEIXEIRA DE FREITAS;73;14,65;136656;560,73
2010;29;2931400;TEODORO SAMPAIO;71,41;22,95;7836;272,86
2010;29;2931509;TEOFILÂNDIA;69,22;24,94;21392;278,91
2010;29;2931608;TEOLÂNDIA;70,38;30,8;14776;231,92
2010;29;2931707;TERRA NOVA;67,02;13,08;12800;296,6
2010;29;2931806;TREMEDAL;69,94;30,61;16974;237,3
2010;29;2931905;TUCANO;67,69;29,39;52245;325,7
2010;29;2932002;UAUÁ;69,84;23,51;24203;251,46
2010;29;2932101;UBAÍRA;70,54;29,91;19737;296,48
2010;29;2932200;UBAITABA;71,04;21,32;20465;349,68
2010;29;2932309;UBATÃ;72,29;26,77;24850;306,52
2010;29;2932408;UIBAÍ;70,46;16,56;13549;286,67
2010;29;2932457;UMBURANAS;67,31;25,36;16916;148,15
2010;29;2932507;UNA;67,61;25,35;23828;303,78
2010;29;2932606;URANDI;70,95;23,24;16443;325,07
2010;29;2932705;URUÇUCA;70,45;21,91;19733;349,43
2010;29;2932804;UTINGA;67,38;20,97;18130;327,96
2010;29;2932903;VALENÇA;71,65;19,2;88140;376,23
2010;29;2933000;VALENTE;68,75;16,14;24545;385,3
2010;29;2933059;VÁRZEA DA ROÇA;71,5;28,9;13786;228,58
2010;29;2933109;VÁRZEA DO POÇO;67,43;23,7;8661;296,74
2010;29;2933158;VÁRZEA NOVA;66,12;23,57;13064;234,88
2010;29;2933174;VARZEDO;70,18;26,23;9099;297,56
2010;29;2933208;VERA CRUZ;74,02;10,76;37195;408,64
2010;29;2933257;VEREDA;71,6;30,7;6791;274,76
2010;29;2933307;VITÓRIA DA CONQUISTA;72,3;13,31;304599;555,66
2010;29;2933406;WAGNER;69,2;21,58;8971;283,34
2010;29;2933455;WANDERLEY;70,82;24,77;12474;275,76
2010;29;2933505;WENCESLAU GUIMARÃES;70,11;30,47;21893;257,12
2010;29;2933604;XIQUE-XIQUE;69,48;22,21;45224;265,25
2010;31;3100104;Abadia dos Dourados;75,35;9,12;6658;596,18
2010;31;3100203;Abaeté;75,9;8,72;22456;707,24
2010;31;3100302;Abre Campo;74,36;12,27;13114;444,32
2010;31;3100401;Acaiaca;74,36;13,94;3919;357,03
2010;31;3100500;Açucena;75,66;19,81;10218;325,42
2010;31;3100609;Água Boa;72,94;27,42;15092;322,12
2010;31;3100708;Água Comprida;76,58;7,9;1997;701,19
2010;31;3100807;Aguanil;75,7;13,21;4039;524,43
2010;31;3100906;Águas Formosas;73,63;24,4;18362;389,57
2010;31;3101003;Águas Vermelhas;73,46;27,57;12696;306,97
2010;31;3101102;Aimorés;73,58;14,49;24786;567,46
2010;31;3101201;Aiuruoca;77,23;14,07;6066;539,92
2010;31;3101300;Alagoa;74,93;14,44;2675;413,75
2010;31;3101409;Albertina;73,76;11,94;2899;564,08
2010;31;3101508;Além Paraíba;76,43;6,36;34233;674,5
2010;31;3101607;Alfenas;75,45;5,77;73347;783,41
2010;31;3101631;Alfredo Vasconcelos;75,01;9,94;6075;400,14
2010;31;3101706;Almenara;73,18;21,8;38452;419,98
2010;31;3101805;Alpercata;74,43;16,13;7123;401,21
2010;31;3101904;Alpinópolis;76,71;7,69;18351;633,91
2010;31;3102001;Alterosa;75,83;10,4;13675;475,99
2010;31;3102050;Alto Caparaó;75,54;11,29;5238;505,1
2010;31;3102100;Alto Rio Doce;74,7;14,66;12053;323,95
2010;31;3102209;Alvarenga;72,85;18,13;4429;312,46
2010;31;3102308;Alvinópolis;74,34;11,24;15167;460,96
2010;31;3102407;Alvorada de Minas;72,65;20,6;3526;277,99
2010;31;3102506;Amparo do Serra;73,63;16,81;5036;368,72
2010;31;3102605;Andradas;77,69;8,47;37150;754,39
2010;31;3102704;Cachoeira de Pajeú;71,25;27,43;8888;265,27
2010;31;3102803;Andrelândia;74,06;10,86;12098;534,68
2010;31;3102852;Angelândia;70,36;25,48;7998;322,8
2010;31;3102902;Antônio Carlos;75,3;11,56;11094;457,02
2010;31;3103009;Antônio Dias;75,93;15,74;9544;387,61
2010;31;3103108;Antônio Prado de Minas;74,79;11,08;1671;529,54
2010;31;3103207;Araçaí;73,28;10,29;2243;482,4
2010;31;3103306;Aracitaba;74,37;12,6;2058;351,6
2010;31;3103405;Araçuaí;74,27;17,35;35627;410,67
2010;31;3103504;Araguari;77,28;4,8;109297;798,63
2010;31;3103603;Arantina;75,05;10,34;2820;411,16
2010;31;3103702;Araponga;70,6;22,25;8110;328,75
2010;31;3103751;Araporã;73,78;8,29;6136;536,04
2010;31;3103801;Arapuá;77,27;7,98;2763;696,47
2010;31;3103900;Araújos;76,27;8,1;7845;599,3
2010;31;3104007;Araxá;76,49;4,2;93153;883,88
2010;31;3104106;Arceburgo;73,61;10,82;9467;576,68
2010;31;3104205;Arcos;77,43;4,94;36383;691,16
2010;31;3104304;Areado;75,84;7,2;13685;622,83
2010;31;3104403;Argirita;74;10,47;2887;442,45
2010;31;3104452;Aricanduva;72,22;21,37;4752;249,75
2010;31;3104502;Arinos;73,88;14,98;17586;349,52
2010;31;3104601;Astolfo Dutra;76,5;6,97;13016;572,06
2010;31;3104700;Ataléia;73,77;25,53;14410;317,64
2010;31;3104809;Augusto de Lima;73,9;14,47;4912;384,1
2010;31;3104908;Baependi;74,97;10,05;18097;497,21
2010;31;3105004;Baldim;72,21;9,32;7865;458,08
2010;31;3105103;Bambuí;77,2;7,62;22555;777,46
2010;31;3105202;Bandeira;73,64;30,6;4972;302
2010;31;3105301;Bandeira do Sul;73,14;9,71;5313;554,52
2010;31;3105400;Barão de Cocais;76,46;4,67;28404;546,85
2010;31;3105509;Barão de Monte Alto;74,64;16,37;5686;377,1
2010;31;3105608;Barbacena;77,88;5,43;124847;854,27
2010;31;3105707;Barra Longa;74,36;15,89;6117;362,62
2010;31;3105905;Barroso;76,84;6,45;19509;535,1
2010;31;3106002;Bela Vista de Minas;72,72;6,92;9999;440,23
2010;31;3106101;Belmiro Braga;74,81;12,81;3366;464,5
2010;31;3106200;Belo Horizonte;76,37;2,87;2356435;1497,29
2010;31;3106309;Belo Oriente;73,77;11,61;23272;470,05
2010;31;3106408;Belo Vale;73,86;8,57;7526;524,03
2010;31;3106507;Berilo;73,97;20,45;12295;295,62
2010;31;3106606;Bertópolis;72,96;29,61;4492;288,77
2010;31;3106655;Berizal;70,41;24,84;4351;261,24
2010;31;3106705;Betim;76,82;5,34;376682;660,56
2010;31;3106804;Bias Fortes;72,75;15,05;3790;344,35
2010;31;3106903;Bicas;75,99;6,53;13576;735
2010;31;3107000;Biquinhas;76,4;10,88;2630;565,37
2010;31;3107109;Boa Esperança;76,28;7,69;38314;599,17
2010;31;3107208;Bocaina de Minas;75,87;17,66;4980;501,73
2010;31;3107307;Bocaiúva;74,29;12,49;46479;451,54
2010;31;3107406;Bom Despacho;76,66;5,84;45489;809,9
2010;31;3107505;Bom Jardim de Minas;74,34;11,8;6432;464,99
2010;31;3107604;Bom Jesus da Penha;76,74;11,1;3842;607,73
2010;31;3107703;Bom Jesus do Amparo;75,01;10,03;5453;472,21
2010;31;3107802;Bom Jesus do Galho;73,01;18,48;15304;368
2010;31;3107901;Bom Repouso;74,25;10,85;10415;447,85
2010;31;3108008;Bom Sucesso;73,49;12,3;17077;551,39
2010;31;3108107;Bonfim;75,01;12,55;6775;512,94
2010;31;3108206;Bonfinópolis de Minas;72,73;12,76;5782;472,15
2010;31;3108255;Bonito de Minas;71,57;27,15;9639;195,65
2010;31;3108305;Borda da Mata;76,92;8,23;17033;635,37
2010;31;3108404;Botelhos;77,07;9,17;14821;630,12
2010;31;3108503;Botumirim;71,94;16,93;6478;230,25
2010;31;3108552;Brasilândia de Minas;75,87;10,45;14123;444,35
2010;31;3108602;Brasília de Minas;73,78;15,28;31050;360,93
2010;31;3108701;Brás Pires;73,03;13,53;4604;299,02
2010;31;3108800;Braúnas;73,1;18,5;5027;416,84
2010;31;3108909;Brasópolis;75,45;10,03;14488;613,88
2010;31;3109006;Brumadinho;76,39;6,38;33754;910,31
2010;31;3109105;Bueno Brandão;75,9;10,37;10837;491,08
2010;31;3109204;Buenópolis;72,74;15,36;10187;456,55
2010;31;3109253;Bugre;73,01;18,74;3992;338,39
2010;31;3109303;Buritis;73,88;15,08;22398;505,59
2010;31;3109402;Buritizeiro;71,06;13,81;26684;340,72
2010;31;3109451;Cabeceira Grande;72,25;14,61;6433;424,47
2010;31;3109501;Cabo Verde;75,82;10,41;13635;571,6
2010;31;3109600;Cachoeira da Prata;75,02;3,89;3651;583,28
2010;31;3109709;Cachoeira de Minas;74,25;8,57;10994;527,44
2010;31;3109808;Cachoeira Dourada;76,02;12,2;2497;606,15
2010;31;3109907;Caetanópolis;75,71;5,18;10192;531,65
2010;31;3110004;Caeté;75,62;5,12;40470;586,16
2010;31;3110103;Caiana;74,98;13,4;4961;406,23
2010;31;3110202;Cajuri;73,26;11,53;4042;333,45
2010;31;3110301;Caldas;77,35;8,09;13541;627,21
2010;31;3110400;Camacho;75,38;13,09;3151;425,8
2010;31;3110509;Camanducaia;75,22;10,8;20847;649,49
2010;31;3110608;Cambuí;77,33;7,28;26363;712,9
2010;31;3110707;Cambuquira;76,34;9,19;12475;588,83
2010;31;3110806;Campanário;74,85;17,74;3552;350,46
2010;31;3110905;Campanha;75,93;7,95;15304;686,16
2010;31;3111002;Campestre;75,59;8,57;20546;669,87
2010;31;3111101;Campina Verde;77,06;8,06;18796;681,73
2010;31;3111150;Campo Azul;72,96;21,54;3664;244,97
2010;31;3111200;Campo Belo;77,1;8,69;51235;646,71
2010;31;3111309;Campo do Meio;74,61;10,14;11382;472,71
2010;31;3111408;Campo Florido;76,46;8,67;6796;774,88
2010;31;3111507;Campos Altos;76,62;9,91;14151;587,21
2010;31;3111606;Campos Gerais;74,27;11,42;27443;503,91
2010;31;3111705;Canaã;72,88;14,63;4604;439,71
2010;31;3111804;Canápolis;77,32;14,62;11307;711,27
2010;31;3111903;Cana Verde;74,25;12,21;5546;463,1
2010;31;3112000;Candeias;74,81;13,99;14484;621,22
2010;31;3112059;Cantagalo;73,94;15,38;4186;329,9
2010;31;3112109;Caparaó;75,16;14,47;5200;364,52
2010;31;3112208;Capela Nova;72,84;10,76;4742;338,43
2010;31;3112307;Capelinha;74,41;18,94;34552;432,55
2010;31;3112406;Capetinga;75,88;11,37;6983;549,97
2010;31;3112505;Capim Branco;75,19;6,46;8839;497,48
2010;31;3112604;Capinópolis;75,47;12,49;15192;834,14
2010;31;3112653;Capitão Andrade;73,28;17,65;4919;403,35
2010;31;3112703;Capitão Enéas;73,37;18,25;14169;282,97
2010;31;3112802;Capitólio;74,51;7,11;8110;658,77
2010;31;3112901;Caputira;73,53;13,17;9023;353,65
2010;31;3113008;Caraí;71,88;26,58;22175;244,29
2010;31;3113107;Caranaíba;73,44;9,05;3285;319,88
2010;31;3113206;Carandaí;74,27;7,27;23270;495,09
2010;31;3113305;Carangola;75,19;10,15;32065;618,24
2010;31;3113404;Caratinga;75,16;9,55;84526;610,29
2010;31;3113503;Carbonita;72,74;18,91;9122;373,05
2010;31;3113602;Careaçu;74,41;12,92;6249;504,96
2010;31;3113701;Carlos Chagas;74,55;21,95;19975;432,37
2010;31;3113800;Carmésia;73,28;15,19;2437;404,76
2010;31;3113909;Carmo da Cachoeira;73,03;9,95;11673;525,35
2010;31;3114006;Carmo da Mata;75,41;8,35;10844;551,21
2010;31;3114105;Carmo de Minas;75,71;10,66;13656;511,95
2010;31;3114204;Carmo do Cajuru;76,16;6,38;19937;606,19
2010;31;3114303;Carmo do Paranaíba;76,63;8,71;29357;678,13
2010;31;3114402;Carmo do Rio Claro;76,01;8,82;20308;685,17
2010;31;3114501;Carmópolis de Minas;75,99;5,25;16952;599,63
2010;31;3114550;Carneirinho;77,37;11,61;9416;847,07
2010;31;3114600;Carrancas;77,59;8;3873;576,62
2010;31;3114709;Carvalhópolis;75,98;8,35;3327;579,4
2010;31;3114808;Carvalhos;74,2;15,2;4526;506,24
2010;31;3114907;Casa Grande;74,39;5,89;2244;351,47
2010;31;3115003;Cascalho Rico;75,72;6,53;2838;769,71
2010;31;3115102;Cássia;75,22;10,62;17316;717,84
2010;31;3115201;Conceição da Barra de Minas;73,91;8,28;3919;511,91
2010;31;3115300;Cataguases;76,68;5,67;69329;699,57
2010;31;3115359;Catas Altas;74,65;6,17;4829;502,15
2010;31;3115409;Catas Altas da Noruega;72,96;13,56;3459;309,82
2010;31;3115458;Catuji;71,23;24,52;6670;221,41
2010;31;3115474;Catuti;71,38;27,99;5071;265,76
2010;31;3115508;Caxambu;75,85;5,97;21489;963,25
2010;31;3115607;Cedro do Abaeté;73,04;14,16;1210;431,2
2010;31;3115706;Central de Minas;74,37;20,01;6764;494,1
2010;31;3115805;Centralina;76,19;11,88;10246;468,15
2010;31;3115904;Chácara;77,66;11,59;2787;456,42
2010;31;3116001;Chalé;72,21;16,32;5588;418,8
2010;31;3116100;Chapada do Norte;72,86;24,88;15179;279,92
2010;31;3116159;Chapada Gaúcha;74,22;16,76;10640;282,53
2010;31;3116209;Chiador;77,05;11,27;2747;808,78
2010;31;3116308;Cipotânea;69,97;12,83;6519;317,62
2010;31;3116407;Claraval;75,88;8;4524;575,11
2010;31;3116506;Claro dos Poções;72,96;16,85;7775;337,07
2010;31;3116605;Cláudio;75,75;4,92;25500;625,88
2010;31;3116704;Coimbra;74,49;10,18;7017;454,81
2010;31;3116803;Coluna;71,91;20,77;8953;315
2010;31;3116902;Comendador Gomes;76,01;8,71;2967;635,2
2010;31;3117009;Comercinho;72,83;23,74;8289;271,4
2010;31;3117108;Conceição da Aparecida;75,83;8,94;9757;579,34
2010;31;3117207;Conceição das Pedras;74,25;9,52;2746;434,68
2010;31;3117306;Conceição das Alagoas;76,72;8,71;22675;770,02
2010;31;3117405;Conceição de Ipanema;74,51;15,2;4441;497,4
2010;31;3117504;Conceição do Mato Dentro;72,65;17,87;17835;384,42
2010;31;3117603;Conceição do Pará;75,97;9,27;5134;576,48
2010;31;3117702;Conceição do Rio Verde;75,01;13,09;12840;533,38
2010;31;3117801;Conceição dos Ouros;75,49;6,85;10343;509,52
2010;31;3117836;Cônego Marinho;72,96;18,82;7101;245,64
2010;31;3117876;Confins;74,79;4,92;5908;647,2
2010;31;3117900;Congonhal;75,81;10;10348;553,81
2010;31;3118007;Congonhas;77,59;4,5;48442;760,35
2010;31;3118106;Congonhas do Norte;69,74;26,4;4927;270,3
2010;31;3118205;Conquista;77,59;10,34;6477;678,21
2010;31;3118304;Conselheiro Lafaiete;76,62;3,54;116043;781,59
2010;31;3118403;Conselheiro Pena;75,24;16,23;22044;445,95
2010;31;3118502;Consolação;73,36;13,03;1708;395,33
2010;31;3118601;Contagem;74,94;3,55;600466;824,3
2010;31;3118700;Coqueiral;75,26;8,34;9258;495,77
2010;31;3118809;Coração de Jesus;73,48;18,24;25906;287,28
2010;31;3118908;Cordisburgo;72,17;10,83;8633;440,09
2010;31;3119005;Cordislândia;73,39;14,08;3367;468,59
2010;31;3119104;Corinto;75,49;10,13;23774;499,56
2010;31;3119203;Coroaci;73,64;15,49;10248;362,9
2010;31;3119302;Coromandel;76,57;8,06;27290;753,35
2010;31;3119401;Coronel Fabriciano;76,88;6,08;103319;685,48
2010;31;3119500;Coronel Murta;72,05;19,75;9083;291,66
2010;31;3119609;Coronel Pacheco;72,36;11,47;2973;525,62
2010;31;3119708;Coronel Xavier Chaves;74,4;6,05;3301;518,32
2010;31;3119807;Córrego Danta;75,61;9,19;3362;561,81
2010;31;3119906;Córrego do Bom Jesus;75,4;12,22;3725;501,15
2010;31;3119955;Córrego Fundo;72,67;9,5;5761;477,36
2010;31;3120003;Córrego Novo;73,32;21,38;3127;327,06
2010;31;3120102;Couto de Magalhães de Minas;73,4;11,44;4177;333,91
2010;31;3120151;Crisólita;72,96;35;6036;294,11
2010;31;3120201;Cristais;76,54;9,84;11217;780,18
2010;31;3120300;Cristália;72,71;19,55;5725;200,51
2010;31;3120409;Cristiano Otoni;74,39;6,03;5004;458,68
2010;31;3120508;Cristina;75,53;9,34;10122;442,25
2010;31;3120607;Crucilândia;73,97;13,78;4744;464,17
2010;31;3120706;Cruzeiro da Fortaleza;74,94;10,83;3934;707,8
2010;31;3120805;Cruzília;76,17;10,3;14547;520,72
2010;31;3120839;Cuparaque;72,85;21,52;4651;381,64
2010;31;3120870;Curral de Dentro;70,51;24,36;6894;279,64
2010;31;3120904;Curvelo;76,05;7,83;73637;581,65
2010;31;3121001;Datas;70,36;10,63;5198;313,84
2010;31;3121100;Delfim Moreira;75,2;9,19;7943;454,36
2010;31;3121209;Delfinópolis;77,31;10,3;6786;632,28
2010;31;3121258;Delta;73,46;13,12;7836;523,34
2010;31;3121308;Descoberto;72,85;8,44;4751;477,97
2010;31;3121407;Desterro de Entre Rios;73,14;14,29;6974;348,88
